PGLUCISOM	GO:0042803,F,IDA;GO:0034599,P,IEP|IMP;GO:0005829,C,IDA;GO:0004347,F,IDA|IMP;GO:0006096,P,IMP
PGLUCONDEHYDRAT-MONOMER	GO:0004456,F,IMP
E3-MONOMER	GO:0042802,F,IPI;GO:0008270,F,IDA;GO:0015036,F,IDA;GO:0006103,P,IGI|IMP;GO:0006090,P,IDA|IMP;GO:0055114,P,IDA;GO:0005829,C,IDA;GO:0050660,F,IDA;GO:0016020,C,IDA;GO:0005515,F,IPI;GO:0004148,F,IDA;GO:0019464,P,IMP;GO:0005737,C,IDA
PGLYCDEHYDROG-MONOMER	GO:0004617,F,IDA;GO:0047545,F,IDA;GO:0006564,P,IMP
PGLYCEROLTRANSI-MONOMER	GO:0016020,C,IDA;GO:0008960,F,IDA
PGMI-MONOMER	GO:0046537,F,IDA;GO:0030145,F,IDA;GO:0005737,C,IDA
PGPPHOSPHAA-MONOMER	GO:0046474,P,IMP;GO:0008962,F,IMP
PGPPHOSPHAB-MONOMER	GO:0009252,P,IMP;GO:0046474,P,IMP;GO:0005887,C,IDA;GO:0005886,C,IMP;GO:0008962,F,IMP;GO:0050380,F,IDA|IMP;GO:0009279,C,IMP
HS08030-MONOMER	GO:0005765,C,IDA;GO:0005774,C,IDA;GO:0005886,C,IDA;GO:0012506,C,IDA
EG10004-MONOMER	GO:0010181,F,IDA;GO:0004633,F,IDA;GO:0004632,F,IDA;GO:0015937,P,IDA
PHENDEHYD-MONOMER	GO:0047106,F,IDA;GO:0046196,P,IDA;GO:0008957,F,IDA;GO:0009435,P,IDA
EG10013-MONOMER	GO:0001896,P,IGI;GO:0000920,P,IGI;GO:0004222,F,IDA;GO:0000270,P,IDA|IGI;GO:0000910,P,IMP
EG10021-MONOMER	GO:0042802,F,IDA;GO:0046914,F,IDA;GO:0006974,P,IEP;GO:0003924,F,IDA
PHENPRODIOLDEHYDROG-MONOMER	GO:0019380,P,IMP
EG10037-MONOMER	GO:0080111,P,IDA;GO:0070989,P,IDA;GO:0051747,F,IDA;GO:0043734,F,IDA;GO:0042245,P,IDA;GO:0035553,P,IDA;GO:0035552,P,IDA;GO:0035515,F,IDA;GO:0051213,F,IDA;GO:0006307,P,IDA;GO:0008198,F,IDA;GO:0006281,P,IMP
EG10040-MONOMER	GO:0008800,F,IDA
PHENYLPRODIOXY-MONOMER	GO:0019380,P,IMP
EG10041-MONOMER	GO:0008745,F,IDA;GO:0009254,P,IMP
PHES-MONOMER	GO:0005515,F,IPI;GO:0005737,C,IDA
PHET-MONOMER	GO:0016020,C,IDA;GO:0005515,F,IPI;GO:0005737,C,IDA
EG10043-MONOMER	GO:0000103,P,IMP;GO:0008441,F,IDA;GO:0000287,F,IDA
EG10048-MONOMER	GO:0008796,F,IMP;GO:0008803,F,IDA;GO:0015949,P,IMP
EG10108-MONOMER	GO:0032843,F,IDA;GO:0008379,F,IDA;GO:0006979,P,IMP
PHNL-MONOMER	GO:0019700,P,IMP
EG10119-MONOMER	GO:0010340,F,IMP;GO:0009102,P,IMP
HS08417-MONOMER	GO:0005765,C,IDA;GO:0005774,C,IDA;GO:0012506,C,IDA;GO:0005886,C,IDA
EG10122-MONOMER	GO:0090499,F,IDA;GO:0004091,F,IDA;GO:0009102,P,IDA|IMP
PHOSACETYLTRANS-MONOMER	GO:0019427,P,IMP;GO:0019413,P,IMP;GO:0070689,P,IMP;GO:0008270,F,IDA;GO:0005515,F,IPI;GO:0008959,F,IDA;GO:0045733,P,IMP
EG10124-MONOMER	GO:0033744,F,IDA;GO:0030151,F,IMP
PHOSGLUCOSAMINEMUT-MONOMER	GO:0008966,F,IDA;GO:0006048,P,IMP;GO:0046777,P,IDA
PHOSMANMUT-MONOMER	GO:0009298,P,IGI;GO:0004615,F,IDA
EG10136-MONOMER	GO:0042245,P,IMP;GO:0001680,P,IDA|IMP;GO:0016437,F,IDA;GO:0004810,F,IDA;GO:0005737,C,IC
PHOSNACMURPENTATRANS-MONOMER	GO:0008963,F,IDA
EG10144-MONOMER	GO:0052777,P,IGI;GO:0042802,F,IDA;GO:0008706,F,IDA
PHOSPHAGLYPSYN-MONOMER	GO:0016021,C,IDA
EG10153-MONOMER	GO:0005515,F,IPI;GO:0006777,P,IMP
PHOSPHASERSYN-MONOMER	GO:0003882,F,IDA
EG10154-MONOMER	GO:0005515,F,IPI
PHOSPHOGLUCMUT-MONOMER	GO:0004614,F,IDA|IMP
EG10156-MONOMER	GO:0005515,F,IPI;GO:0006508,P,IDA
PKI-MONOMER	GO:0016020,C,IDA;GO:0005829,C,IDA
EG10158-MONOMER	GO:0016020,C,IDA;GO:0009408,P,IEP;GO:0006515,P,IDA;GO:0008236,F,IDA;GO:0005829,C,IDA;GO:0009266,P,EXP
MONOMER-17101	GO:0005829,C,IDA
PKII-MONOMER	GO:0005829,C,IDA
EG10159-MONOMER	GO:0005524,F,IDA
HS08589-MONOMER	GO:0005777,C,IMP
EG10201-MONOMER	GO:0005887,C,IDA;GO:0000270,P,IDA|IMP;GO:0044036,P,IDA|IMP;GO:0051301,P,IGI;GO:0008658,F,IDA;GO:0008360,P,IGI;GO:0004180,F,IDA|IMP;GO:0009002,F,IDA|IMP
PNTA-MONOMER	GO:0005887,C,IDA;GO:0051287,F,IDA;GO:0006740,P,IMP;GO:0008750,F,IDA
PNTB-MONOMER	GO:0006740,P,IMP;GO:0005887,C,IDA;GO:0050661,F,IDA;GO:0008746,F,IDA;GO:0008750,F,IDA
EG10202-MONOMER	GO:0030288,C,IMP;GO:0004175,F,IDA;GO:0000270,P,IDA|IMP;GO:0009253,P,IDA;GO:0009254,P,IDA;GO:0016998,P,IDA;GO:0043093,P,IGI;GO:0004180,F,IMP;GO:0008658,F,IDA;GO:0008360,P,IGI;GO:0071555,P,IDA|IMP;GO:0009002,F,IMP
PORPHOBILSYNTH-MONOMER	GO:0006783,P,IMP;GO:0005829,C,IDA;GO:0004655,F,IMP
EG10203-MONOMER	GO:0005887,C,IDA;GO:0008658,F,IDA;GO:0009252,P,IDA;GO:0008360,P,IGI;GO:0004180,F,IDA;GO:0042493,P,IMP
EG10210-MONOMER	GO:0006200,P,IDA;GO:0000027,P,IMP;GO:0033677,F,IDA;GO:0016887,F,IDA;GO:0003724,F,IDA;GO:0034459,F,IDA;GO:0019843,F,IDA;GO:0043531,F,IDA;GO:0005524,F,IDA
PPENTOMUT-MONOMER	GO:0006974,P,IEP;GO:0008973,F,IDA
EG10211-MONOMER	GO:0090116,P,IDA;GO:0005515,F,IPI;GO:0003886,F,IDA;GO:0009307,P,IDA;GO:0006306,P,IDA
PPK-MONOMER	GO:0005829,C,IDA
MONOMER-12109	GO:0005739,C,IDA
PPPGPPHYDRO-MONOMER	GO:0042803,F,IPI;GO:0008894,F,IDA;GO:0042594,P,IMP;GO:0006793,P,IMP;GO:0015949,P,IMP
EG10212-MONOMER	GO:0030288,C,IDA;GO:0005737,C,IDA;GO:0004180,F,IDA
PPX-MONOMER	GO:0006798,P,IMP;GO:0004309,F,IDA
EG10236-MONOMER	GO:0006268,P,IDA;GO:0006260,P,IMP;GO:0004386,F,IDA;GO:0003678,F,IDA
PRAI-IGPS	GO:0004425,F,IDA;GO:0004640,F,IDA;GO:0000162,P,IMP
EG10238-MONOMER	GO:0005515,F,IPI;GO:0003887,F,IDA;GO:0005737,C,IDA
EG10239-MONOMER	GO:0008270,F,IDA;GO:0006269,P,IDA;GO:0003896,F,IDA;GO:0005737,C,IDA
PRIBFAICARPISOM-MONOMER	GO:0006974,P,IEP;GO:0003949,F,IDA;GO:0000105,P,IDA
PROPKIN-MONOMER	GO:0019665,P,IDA;GO:0006567,P,IDA;GO:0008980,F,IDA;GO:0008776,F,IDA
MONOMER-14005	GO:0005381,F,IEP
EG10243-MONOMER	GO:0045004,P,IMP;GO:0005515,F,IPI;GO:0004527,F,IDA
PROS-MONOMER	GO:0043906,F,IDA;GO:0005829,C,IDA;GO:0006433,P,IMP;GO:0004827,F,IDA
EG10244-MONOMER	GO:0005515,F,IPI
PROTOHEME-FERROCHELAT-MONOMER	GO:0046501,P,IMP;GO:0009416,P,IMP;GO:0006783,P,IDA|IMP;GO:0004325,F,IDA|IMP
PROTOPORGENOXI-MONOMER	GO:0006779,P,IMP;GO:0042802,F,IPI;GO:0070819,F,IDA;GO:0006783,P,IMP;GO:0010181,F,IDA;GO:0004729,F,IDA
EG10246-MONOMER	GO:0051353,P,IMP
PRPPAMIDOTRANS-MONOMER	GO:0042802,F,IDA;GO:0005737,C,IDA;GO:0005829,C,IDA;GO:0006541,P,IDA|IMP;GO:0004044,F,IDA;GO:0006164,P,IDA|IGI
EG10299-MONOMER	GO:0046214,P,IMP;GO:0008849,F,IDA|IMP
PRPPSYN-MONOMER	GO:0006015,P,IDA;GO:0004749,F,IDA
EG10329-MONOMER	GO:0004519,F,EXP|IDA;GO:0006285,P,IDA;GO:0000703,F,IDA;GO:0019104,F,EXP|IDA;GO:0008270,F,IDA;GO:0006974,P,IDA;GO:0003906,F,IDA;GO:0003684,F,IDA;GO:0008534,F,IDA;GO:0005737,C,IC
EG10341-MONOMER	GO:0032155,C,IDA;GO:0005515,F,IPI;GO:0031226,C,IDA;GO:0005887,C,IDA;GO:0051301,P,IMP;GO:0008955,F,IDA|IMP;GO:0008658,F,IDA;GO:0042493,P,IMP
EG10343-MONOMER	GO:0052913,F,IDA;GO:0070475,P,IMP
EG10355-MONOMER	GO:0042806,F,IDA;GO:0016857,F,IDA
EG10370-MONOMER	GO:0046429,F,IDA;GO:0006744,P,IDA
EG10374-MONOMER	GO:0042597,C,IDA;GO:0003840,F,IDA
EG10376-MONOMER	GO:0070476,P,IDA;GO:0070475,P,IMP;GO:0070043,F,IDA
EG10381-MONOMER	GO:0006974,P,IEP;GO:0005980,P,IMP;GO:0004135,F,IDA;GO:0004133,F,IMP
EG10395-MONOMER	GO:0005737,C,IDA;GO:0004792,F,IDA
EG10397-MONOMER	GO:0008236,F,IDA;GO:0005886,C,IDA
EG10423-MONOMER	GO:0042802,F,IPI;GO:0005515,F,IPI;GO:0016020,C,IDA;GO:0042493,P,IMP;GO:0008094,F,IDA;GO:0003677,F,IDA;GO:0003918,F,IDA;GO:0006351,P,IDA|IMP;GO:0005737,C,IDA
EG10424-MONOMER	GO:0005515,F,IPI;GO:0009330,C,IDA;GO:0042493,P,IDA;GO:0008094,F,IDA;GO:0003677,F,IDA|IMP;GO:0006265,P,IMP;GO:0005524,F,IDA;GO:0003918,F,IDA;GO:0006351,P,IMP;GO:0005737,C,IDA
EG10435-MONOMER	GO:0071575,C,IDA;GO:0048553,P,IGI;GO:0009408,P,IEP;GO:0005515,F,IDA
EG10436-MONOMER	GO:0048553,P,IGI;GO:0071575,C,IDA;GO:0009408,P,IEP;GO:0005515,F,IPI
EG10437-MONOMER	GO:0005737,C,IDA;GO:0005524,F,IDA;GO:0009408,P,IEP;GO:0019843,F,IDA;GO:0043022,F,IDA;GO:0005525,F,IDA
EG10443-MONOMER	GO:0004674,F,IDA;GO:0005515,F,IPI;GO:0006351,P,IDA
HS09732-MONOMER	GO:0005777,C,IEP
EG10454-MONOMER	GO:0000049,F,IDA;GO:0031119,P,IMP;GO:0009982,F,IDA
EG10456-MONOMER	GO:0032843,F,IDA;GO:0005504,F,IDA;GO:0071949,F,IDA;GO:0051409,P,IEP|IMP;GO:0020037,F,IDA;GO:0008941,F,IDA|IMP
EG10458-MONOMER	GO:0008170,F,IMP
EG10463-MONOMER	GO:0042802,F,IPI;GO:0030288,C,IDA;GO:0006515,P,IMP;GO:0006457,P,IMP;GO:0005515,F,IPI;GO:0004252,F,IDA|IMP;GO:0006979,P,IEP;GO:0009266,P,IEP;GO:0006508,P,IDA
EG10483-MONOMER	GO:0005515,F,IPI;GO:0031234,C,IDA;GO:0008270,F,IDA;GO:0051604,P,IMP;GO:0016151,F,IDA
MONOMER-12195	GO:0042300,F,IDA
EG10484-MONOMER	GO:0042803,F,IDA;GO:0006184,P,IDA;GO:0051188,P,IMP;GO:0008270,F,IDA;GO:0005515,F,IPI;GO:0016151,F,IDA;GO:0003924,F,IDA;GO:0051604,P,IMP
PSERPHOSPHA-MONOMER	GO:0016311,P,IDA;GO:0000287,F,IDA;GO:0006564,P,IDA|IMP;GO:0004647,F,IDA;GO:0005737,C,IDA
EG10487-MONOMER	GO:0046892,P,IDA;GO:0051604,P,IMP;GO:0005515,F,IPI
PSERTRANSAM-MONOMER	GO:0006563,P,IGI;GO:0004648,F,IDA;GO:0042823,P,IMP;GO:0006564,P,IMP
EG10488-MONOMER	GO:0043687,P,IMP;GO:0030288,C,IDA;GO:0004177,F,IDA
EG10523-MONOMER	GO:0070475,P,IMP;GO:0000028,P,IMP;GO:0003729,F,IDA;GO:0019843,F,IDA;GO:0003690,F,IDA;GO:0006364,P,IMP;GO:0000179,F,IDA
EG10530-MONOMER	GO:0005886,C,IDA;GO:0016021,C,IDA;GO:0008233,F,IDA|IMP;GO:0006508,P,IDA|IMP;GO:0016485,P,IMP
EG10534-MONOMER	GO:0003911,F,IDA
EG10542-MONOMER	GO:0006200,P,IDA;GO:0009408,P,IEP;GO:0006950,P,IEP;GO:0004252,F,IMP;GO:0004176,F,IDA;GO:0003677,F,IDA;GO:0006508,P,IDA;GO:0005737,C,IDA
EG10548-MONOMER	GO:0006465,P,IDA;GO:0008233,F,IDA
HS10256-MONOMER	GO:0005765,C,IDA;GO:0005774,C,IDA;GO:0005886,C,IDA;GO:0012506,C,IDA
EG10564-MONOMER	GO:0005515,F,IPI;GO:0080146,F,IMP;GO:0006351,P,IDA;GO:0004121,F,IDA
PURE-MONOMER	GO:0042802,F,IPI;GO:0034023,F,IDA;GO:0005829,C,IDA
EG10570-MONOMER	GO:0005829,C,IDA;GO:0008198,F,IDA;GO:0070006,F,IDA;GO:0070084,P,IDA
PURK-MONOMER	GO:0004638,F,IDA;GO:0042803,F,IPI;GO:0034028,F,IDA;GO:0005524,F,IDA
PUTA-MONOMER	GO:0009898,C,IDA;GO:0001141,F,IDA;GO:0000986,F,IDA;GO:0050660,F,IDA;GO:0010133,P,IMP;GO:0003677,F,IDA;GO:0003842,F,IDA;GO:0004657,F,IDA;GO:0005737,C,IC
EG10572-MONOMER	GO:0009267,P,IMP;GO:0005515,F,IPI;GO:0047429,F,IDA
PYRROLINECARBREDUCT-MONOMER	GO:0050661,F,IDA;GO:0004735,F,IDA
EG10573-MONOMER	GO:0008327,F,IDA
PYRUVFORMLY-MONOMER	GO:0042803,F,IPI;GO:0016020,C,IDA;GO:0008861,F,IDA;GO:0009061,P,IEP;GO:0005737,C,IDA
EG10574-MONOMER	GO:0015666,F,IDA;GO:0006184,P,IDA;GO:0003924,F,IDA;GO:0003677,F,IDA;GO:0006308,P,IDA
PYRUVOXID-MONOMER	GO:0005829,C,IDA
EG10580-MONOMER	GO:0004175,F,IMP;GO:0008233,F,IDA|IMP;GO:0000270,P,IDA|IMP;GO:0042493,P,IEP;GO:0009252,P,IDA
EG10595-MONOMER	GO:0034605,P,IEP|IMP;GO:0006400,P,IMP;GO:0052381,F,IDA
QOR-MONOMER	GO:0005737,C,IDA
EG10605-MONOMER	GO:0005515,F,IPI;GO:0008144,F,IDA;GO:0009002,F,IDA;GO:0046677,P,IGI;GO:0016020,C,IDA;GO:0008658,F,IDA;GO:0008360,P,IGI;GO:0008955,F,IDA;GO:0009252,P,IGI
QUINOLINATE-SYNTHA-MONOMER	GO:0019805,P,IDA|IMP;GO:0034628,P,IMP;GO:0051539,F,IDA|IMP;GO:0008987,F,IDA|IMP
EG10606-MONOMER	GO:0071972,F,IDA;GO:0005887,C,IDA;GO:0008144,F,IDA;GO:0009002,F,IDA;GO:0046677,P,IMP;GO:0008658,F,IMP;GO:0008360,P,IMP;GO:0071555,P,IMP;GO:0042493,P,IDA;GO:0009252,P,IMP
QUINOPRIBOTRANS-MONOMER	GO:0009435,P,IDA;GO:0005737,C,IDA;GO:0034628,P,IMP;GO:0004514,F,IDA
EG10613-MONOMER	GO:0034040,F,IDA;GO:0008289,F,IDA;GO:0008144,F,IDA;GO:0016020,C,IDA;GO:0006869,P,IMP;GO:0005524,F,IDA;GO:0005319,F,IMP;GO:0015437,F,IDA
HS10685-MONOMER	GO:0005886,C,IDA;GO:0005765,C,IDA;GO:0005774,C,IDA;GO:0012506,C,IDA
RELA-MONOMER	GO:0015969,P,IMP;GO:0008728,F,IDA;GO:0015949,P,IDA;GO:0005737,C,IPI
EG10624-MONOMER	GO:0043765,F,IDA;GO:0003677,F,IDA;GO:0000018,P,IMP;GO:0032300,C,IGI;GO:0006298,P,IDA|IMP;GO:0005515,F,IPI;GO:0004519,F,IDA
EG10625-MONOMER	GO:0043531,F,IDA;GO:0008301,F,IDA;GO:0006974,P,IEP;GO:0000018,P,IMP;GO:0006200,P,IDA;GO:0032136,F,IDA;GO:0032300,C,IGI;GO:0016887,F,IDA;GO:0030983,F,IDA;GO:0006298,P,IDA|IMP;GO:0005524,F,IDA
EG10626-MONOMER	GO:0035539,F,IDA;GO:0044716,F,IDA;GO:0044715,F,IDA;GO:0005829,C,IC;GO:0030145,F,IDA;GO:0008413,F,IDA;GO:0006281,P,IGI;GO:0000287,F,IDA
EG10634-MONOMER	GO:0000287,F,IDA;GO:0034655,P,IDA;GO:0008253,F,IDA
RFFTRANS-MONOMER	GO:0019180,F,IDA;GO:0009246,P,IMP
EG10651-MONOMER	GO:0000726,P,IDA;GO:0004519,F,IDA
EG10668-MONOMER	GO:0006281,P,IDA;GO:0003908,F,IDA
RHA1	GO:0018583,F,IDA;GO:0019439,P,IDA;GO:0006725,P,IDA
EG10673-MONOMER	GO:0031230,C,IDA;GO:0004252,F,IMP;GO:0004175,F,IMP;GO:0006508,P,IDA|IMP;GO:0009279,C,IDA
EG10689-MONOMER	GO:0005737,C,IDA;GO:0004719,F,IDA
EG10690-MONOMER	GO:0006397,P,IDA;GO:0006378,P,IMP;GO:0006276,P,IMP;GO:0003723,F,IMP;GO:0004652,F,IDA;GO:0009451,P,IDA|IGI|IMP;GO:0005737,C,IDA
EG10694-MONOMER	GO:0031564,P,IMP;GO:0006276,P,IMP;GO:0001073,F,IMP;GO:0043171,P,IMP;GO:0042150,P,IMP;GO:0003677,F,IDA;GO:0004177,F,IDA;GO:0006351,P,IDA|IMP
EG10695-MONOMER	GO:0043171,P,IGI;GO:0042803,F,IDA;GO:0070573,F,IDA;GO:0008270,F,IDA;GO:0016805,F,IMP
RHA1	GO:0050660,F,IEP
EG10696-MONOMER	GO:0004177,F,IDA
RHA1	GO:0016702,F,IEP
EG10697-MONOMER	GO:0005829,C,IDA;GO:0005515,F,IPI;GO:0004177,F,IDA
RHA1	GO:0006725,P,IEP
EG10698-MONOMER	GO:0016805,F,IDA
RHA1	GO:0019439,P,IEP
EG10716-MONOMER	GO:0019700,P,IMP
EG10717-MONOMER	GO:0042803,F,IDA;GO:0019700,P,IMP
EG10718-MONOMER	GO:0019700,P,IMP
EG10719-MONOMER	GO:0016829,F,IDA;GO:0051539,F,IDA;GO:0019700,P,IMP
EG10722-MONOMER	GO:0019700,P,IMP
EG10723-MONOMER	GO:0019634,P,IDA;GO:0006015,P,IDA;GO:0033863,F,IDA;GO:0009435,P,IGI
EG10724-MONOMER	GO:0033051,P,IMP;GO:0008080,F,IDA
EG10725-MONOMER	GO:0008081,F,IDA;GO:0030145,F,IDA;GO:0019700,P,IMP
EG10736-MONOMER	GO:0018298,P,IDA;GO:0003904,F,IDA
EG10737-MONOMER	GO:0006310,P,IMP;GO:0000150,F,IMP
EG10743-MONOMER	GO:0035438,F,IDA;GO:0042802,F,IPI;GO:0005515,F,IPI;GO:0016020,C,IDA;GO:0005829,C,IDA;GO:0000175,F,IDA;GO:0004654,F,IDA
RHAMNISOM-MONOMER	GO:0019301,P,IMP;GO:0019324,P,IEP;GO:0008740,F,IDA
EG10746-MONOMER	GO:0006261,P,IDA;GO:0008409,F,IDA;GO:0008408,F,IDA;GO:0006281,P,IMP;GO:0006260,P,IDA;GO:0003677,F,IDA;GO:0003887,F,IDA;GO:0005737,C,IDA
RHAMNULOKIN-MONOMER	GO:0019301,P,IMP;GO:0008993,F,IDA
EG10747-MONOMER	GO:0045004,P,IDA;GO:0009432,P,IEP;GO:0006261,P,IMP;GO:0008296,F,IDA;GO:0003887,F,IDA
RHAMNULPALDOL-MONOMER	GO:0019301,P,IMP;GO:0008994,F,IDA
EG10748-MONOMER	GO:0005515,F,IPI;GO:0005887,C,IDA;GO:0045918,P,IGI;GO:0008955,F,IDA;GO:0009002,F,IDA;GO:0046677,P,IGI|IMP;GO:0008658,F,IDA;GO:0008360,P,IGI;GO:0009252,P,IDA
RIB5PISOMA-MONOMER	GO:0042803,F,IDA;GO:0006014,P,IMP;GO:0005829,C,IDA;GO:0004751,F,IDA|IMP
RIB5PISOMB-MONOMER	GO:0008786,F,IDA|IMP;GO:0019316,P,IMP;GO:0004751,F,IDA|IGI
EG10757-MONOMER	GO:0000413,P,IDA;GO:0003755,F,IDA;GO:0030288,C,IDA
EG10758-MONOMER	GO:0005829,C,IDA;GO:0000413,P,IDA;GO:0003755,F,IDA;GO:0005737,C,IDA
RIBF-MONOMER	GO:0008531,F,IGI;GO:0003919,F,IGI
EG10760-MONOMER	GO:0030288,C,IDA;GO:0030163,P,IDA;GO:0004175,F,IDA;GO:0042493,P,EXP;GO:0006508,P,IDA
RIBOFLAVIN-SYN-MONOMER	GO:0009231,P,IDA;GO:0004746,F,IDA
EG10763-MONOMER	GO:0005515,F,IPI
RIBOFLAVINSYNDEAM-MONOMER	GO:0050661,F,IDA;GO:0009231,P,IDA;GO:0008835,F,IDA;GO:0008703,F,IDA
RIBOKIN-MONOMER	GO:0019303,P,IMP;GO:0004747,F,IDA
RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER	GO:0042803,F,IPI;GO:0008270,F,IDA;GO:0031250,C,IMP;GO:0015949,P,IMP;GO:0051065,F,IDA;GO:0008998,F,IDA
RIBULOKIN-MONOMER	GO:0019572,P,IDA;GO:0019568,P,IDA|IMP;GO:0019569,P,IEP;GO:0008741,F,IDA|IMP;GO:0005737,C,IDA
EG10780-MONOMER	GO:0030288,C,IDA;GO:0042597,C,IDA;GO:0004792,F,IDA
RIBULP3EPIM-MONOMER	GO:0008198,F,IDA;GO:0019323,P,IMP;GO:0005515,F,IPI;GO:0004750,F,IDA|IMP;GO:0009052,P,IGI
EG10785-MONOMER	GO:0006515,P,IDA|IMP;GO:0004045,F,IDA
RIBULPEPIM-MONOMER	GO:0019324,P,IMP;GO:0019569,P,IEP;GO:0008742,F,IDA
RNTRACTIV-MONOMER	GO:0031250,C,IMP;GO:0051539,F,IDA;GO:0051536,F,IDA;GO:0015949,P,IMP
EG10786-MONOMER	GO:0030288,C,IDA;GO:0008270,F,IDA;GO:0005737,C,IDA;GO:0004222,F,IDA;GO:0008237,F,IDA;GO:0006508,P,IDA
EG10812-MONOMER	GO:0002099,P,IMP;GO:0051075,F,IDA;GO:0008616,P,IMP
HS15951-MONOMER	GO:0005886,C,IDA;GO:0012506,C,IDA;GO:0005765,C,IDA;GO:0005774,C,IDA
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER	GO:0046474,P,IMP;GO:0003841,F,IMP
EG10817-MONOMER	GO:0019303,P,IMP;GO:0016866,F,IDA
1-PFK-MONOMER	GO:0006001,P,IMP;GO:0008662,F,IDA
2-DEHYDROPANTOATE-REDUCT-MONOMER	GO:0033317,P,IMP;GO:0050661,F,IDA;GO:0008677,F,IDA
EG10824-MONOMER	GO:0005515,F,IPI;GO:0009338,C,IDA;GO:0006302,P,IDA|IMP;GO:0005524,F,IDA;GO:0004519,F,IMP;GO:0004003,F,IDA;GO:0008854,F,IMP;GO:0006310,P,IMP
EG10825-MONOMER	GO:0004003,F,IDA;GO:0006302,P,IDA|IMP;GO:0009338,C,IDA;GO:0005515,F,IPI;GO:0004519,F,IDA;GO:0008854,F,IDA;GO:0006310,P,IMP
2-ISOPROPYLMALATESYN-MONOMER	GO:0009098,P,IDA|IMP;GO:0003985,F,IDA
RPOA-MONOMER	GO:0008658,F,IDA;GO:0009252,P,IMP;GO:0008360,P,IGI;GO:0004180,F,IMP
EG10826-MONOMER	GO:0006974,P,IDA;GO:0043142,F,IDA;GO:0006302,P,IDA;GO:0009338,C,IDA;GO:0005524,F,IDA|IMP;GO:0004519,F,IDA;GO:0004386,F,IDA;GO:0008854,F,IDA;GO:0006310,P,IDA
2-OCTAPRENYL-METHOXY-BENZOQ-METH-MONOMER	GO:0009234,P,IMP;GO:0043333,F,IMP;GO:0006744,P,IMP
RPOB-MONOMER	GO:0016020,C,IDA;GO:0005515,F,IPI;GO:0005737,C,IDA
EG10827-MONOMER	GO:0051908,F,IDA
2-OCTAPRENYLPHENOL-HYDROX-MONOMER	GO:0019168,F,IMP;GO:0006744,P,IMP
RPOC-MONOMER	GO:0016020,C,IDA;GO:0005515,F,IPI;GO:0005737,C,IDA
HYAB-MONOMER	GO:0016020,C,IDA
EG10828-MONOMER	GO:0009411,P,IMP;GO:0000731,P,IMP;GO:0005515,F,IPI
RPOD-MONOMER	GO:0009408,P,IEP;GO:0005515,F,IPI
RPOE-MONOMER	GO:0016987,F,IMP
EG10833-MONOMER	GO:0006200,P,IDA;GO:0046914,F,IDA;GO:0043590,C,IDA;GO:0030894,C,IDA;GO:0017117,C,IDA;GO:0017116,F,IDA;GO:0008270,F,IMP;GO:0005515,F,IPI;GO:0004003,F,IDA;GO:0003677,F,IDA;GO:0006310,P,IDA|IMP;GO:0005737,C,IDA
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-MONOMER	GO:0016020,C,IDA;GO:0005829,C,IDA;GO:0033317,P,IMP;GO:0000287,F,IDA;GO:0003864,F,IDA
EG10834-MONOMER	GO:0009411,P,IMP;GO:0000731,P,IMP
3-ISOPROPYLMALDEHYDROG-MONOMER	GO:0034198,P,IMP;GO:0009098,P,IDA|IMP;GO:0003862,F,IDA
3-OXOACYL-ACP-REDUCT-MONOMER	GO:0042802,F,IDA;GO:0050661,F,IDA;GO:0030497,P,IMP;GO:0009102,P,IMP;GO:0008610,P,IMP;GO:0006633,P,IMP;GO:0004316,F,IDA|IMP
EG10836-MONOMER	GO:0005515,F,IPI;GO:0006351,P,EXP
HYCELARGE-MONOMER	GO:0005515,F,IPI;GO:0016151,F,IDA
3-OXOACYL-ACP-SYNTHII-MONOMER	GO:0042803,F,IDA;GO:0033817,F,IDA;GO:0005829,C,IDA;GO:0005515,F,IPI;GO:0004315,F,IDA
EG10837-MONOMER	GO:0006268,P,IDA;GO:0005524,F,IDA;GO:0004003,F,IDA;GO:0003677,F,IDA
EG10838-MONOMER	GO:0070401,F,IDA;GO:0016020,C,IDA;GO:0005829,C,IDA;GO:0005515,F,IPI;GO:0008712,F,IDA;GO:0009244,P,IMP
HYDROPEROXIDI-MONOMER	GO:0042802,F,IDA;GO:0070301,P,IEP;GO:0020037,F,IDA;GO:0006979,P,IEP;GO:0005829,C,IDA;GO:0042744,P,IMP;GO:0004096,F,IDA;GO:0004601,F,IDA
4OHBENZOATE-OCTAPRENYLTRANSFER-MONOMER	GO:0008412,F,IDA;GO:0016765,F,IDA;GO:0006744,P,IMP
HYDROPEROXIDII-MONOMER	GO:0005506,F,IDA;GO:0006972,P,IEP;GO:0042802,F,IDA;GO:0006974,P,IEP;GO:0005737,C,IDA;GO:0005829,C,IDA;GO:0042744,P,IMP;GO:0020037,F,IDA;GO:0004096,F,IDA|IMP
EG10850-MONOMER	GO:0006474,P,IMP;GO:0008999,F,IMP
