G7216-MONOMER	GO:0009279,C,IMP
G6109-MONOMER	GO:0044010,P,IMP;GO:0006402,P,IDA;GO:0006415,P,IDA;GO:0046677,P,IMP;GO:0004521,F,IDA;GO:0005515,F,IPI
G6581-MONOMER	GO:0000455,P,IMP;GO:0009982,F,IMP
EG10886-MONOMER	GO:0022625,C,IDA
G6088-MONOMER	GO:0009437,P,EXP;GO:0008735,F,IDA;GO:0006355,P,IDA;GO:0003700,F,IDA;GO:0006351,P,IDA|IEP
LACTALDDEHYDROG-MONOMER	GO:0019301,P,IMP;GO:0042355,P,IEP;GO:0050569,F,IDA;GO:0008911,F,IDA
PROPKIN-MONOMER	GO:0019665,P,IDA;GO:0006567,P,IDA;GO:0008980,F,IDA;GO:0008776,F,IDA
EG12006-MONOMER	GO:0000160,P,IDA;GO:0006355,P,IDA
EG11811-MONOMER	GO:0005515,F,IPI;GO:0016566,F,IDA|IEP;GO:0045892,P,IDA|IEP;GO:0043565,F,IDA;GO:0033554,P,IEP;GO:0003677,F,IDA;GO:0008470,F,IDA
EG10124-MONOMER	GO:0033744,F,IDA;GO:0030151,F,IMP
EG12147-MONOMER	GO:0010243,P,IDA;GO:0006468,P,IDA;GO:0016772,F,IDA
MONOMER0-2812	GO:0046677,P,IMP;GO:0006974,P,IMP
G7889-MONOMER	GO:0043190,C,IDA;GO:0015920,P,IMP;GO:0016021,C,IDA
ACETOLACTSYNIII-HCHAIN-MONOMER	GO:0009097,P,IDA;GO:0003984,F,IDA;GO:0009099,P,IDA
EG12121-MONOMER	GO:0006508,P,EXP
G6415-MONOMER	GO:0009242,P,IMP
GALACTOKIN-MONOMER	GO:0000287,F,IDA;GO:0033499,P,IMP;GO:0004335,F,IDA|IMP;GO:0005737,C,IDA
EG12123-MONOMER	GO:0043565,F,IDA;GO:0016563,F,IDA|IEP;GO:0006351,P,IDA|IEP;GO:0016564,F,IDA|IEP
TRANSKETOII-MONOMER	GO:0009052,P,IGI;GO:0004802,F,IMP
EG10923-MONOMER	GO:0000725,P,IMP;GO:0048476,C,IDA;GO:0009379,C,IDA;GO:0009378,F,IDA;GO:0009432,P,IEP
EG12844-MONOMER	GO:0043565,F,IDA;GO:0045892,P,IDA;GO:0015643,F,IDA
EG11383-MONOMER	GO:0045828,P,IMP;GO:0008299,P,IMP
G6814-MONOMER	GO:0003677,F,IDA
EG11498-MONOMER	GO:0032775,P,IDA;GO:0009007,F,IDA
DGTPTRIPHYDRO-MONOMER	GO:0006184,P,IDA;GO:0043099,P,IGI;GO:0003697,F,IDA;GO:0050897,F,IDA;GO:0030145,F,IDA;GO:0003924,F,IDA;GO:0008832,F,IDA;GO:0015949,P,IDA
PD00221	GO:0006355,P,IMP;GO:0006355,P,IMP;GO:0003700,F,IMP;GO:0003677,F,IMP
G7497-MONOMER	GO:0005506,F,IDA
G7485-MONOMER	GO:0016491,F,IMP;GO:0004854,F,IGI
G6307-MONOMER	GO:0044010,P,IMP;GO:0003677,F,IDA
MEND-MONOMER	GO:0070204,F,IDA;GO:0030976,F,IDA;GO:0009234,P,IMP
UDPGLUCEPIM-MONOMER	GO:0042802,F,IPI;GO:0016857,F,IDA;GO:0006012,P,IDA|IMP;GO:0005737,C,IDA;GO:0070403,F,IDA;GO:0033499,P,IMP;GO:0005829,C,IDA;GO:0003978,F,IDA;GO:0009242,P,IEP|IMP
EG11259-MONOMER	GO:0005515,F,IPI;GO:0034458,F,IDA;GO:0034470,P,IMP;GO:0009409,P,IEP;GO:0006402,P,IMP;GO:0008997,F,IDA;GO:0004540,F,IMP;GO:0006950,P,IEP;GO:0000175,F,IDA
EG11256-MONOMER	GO:0045893,P,IDA;GO:0043856,F,IDA;GO:0042177,P,IDA;GO:0005515,F,IPI;GO:0016036,P,IEP|IMP
DTDPDEHYDRHAMEPIM-MONOMER	GO:0046677,P,IMP;GO:0006974,P,IMP;GO:0005515,F,IPI
G7039-MONOMER	GO:0042597,C,IDA
EG11900-MONOMER	GO:0009307,P,IMP
EG10580-MONOMER	GO:0004175,F,IMP;GO:0008233,F,IDA|IMP;GO:0000270,P,IDA|IMP;GO:0042493,P,IEP;GO:0009252,P,IDA
G7767-MONOMER	GO:0042597,C,IDA
EG10609-MONOMER	GO:0071963,P,IGI|IMP;GO:0043621,F,IPI;GO:0005886,C,IDA;GO:0005515,F,IPI
NUOK-MONOMER	GO:0030964,C,IDA;GO:0005886,C,IDA;GO:0045272,C,IDA|IMP;GO:0005515,F,IPI;GO:0005887,C,IDA;GO:0008137,F,IMP
KDGALDOL-MONOMER	GO:0019394,P,IDA;GO:0005737,C,IDA;GO:0008672,F,IDA;GO:0042838,P,IDA
EG10574-MONOMER	GO:0015666,F,IDA;GO:0006184,P,IDA;GO:0003924,F,IDA;GO:0003677,F,IDA;GO:0006308,P,IDA
G7323-MONOMER	GO:0010951,P,IDA;GO:0071575,C,IDA;GO:0004866,F,IDA
EG11080-MONOMER	GO:0000413,P,IDA;GO:0003755,F,IDA
EG11835-MONOMER	GO:0043547,P,IDA;GO:0090071,P,IMP;GO:0005515,F,IPI
G7682-MONOMER	GO:0051603,P,IDA;GO:0042597,C,IDA;GO:0008233,F,IDA;GO:0004252,F,IDA;GO:0006508,P,IDA
G7716-MONOMER	GO:0042026,P,IDA;GO:0005515,F,IPI
EG10415-MONOMER	GO:0001108,F,IDA;GO:0006354,P,IDA;GO:0032784,P,IDA;GO:0005737,C,IDA
GALPMUT-MONOMER	GO:0008767,F,IDA
EG10907-MONOMER	GO:0043488,P,IMP;GO:0022627,C,IDA;GO:0019843,F,IDA
EG12179-MONOMER	GO:0031564,P,IDA;GO:0003723,F,IDA;GO:0001072,F,IDA;GO:0060567,P,IDA;GO:0008143,F,IDA;GO:0003697,F,IDA;GO:0030401,F,IDA
G6527-MONOMER	GO:0010043,P,IEP;GO:0046677,P,IMP;GO:0006974,P,IMP;GO:0015684,P,IGI
G7502-MONOMER	GO:0018756,F,IMP;GO:0008270,F,IDA;GO:0008892,F,IDA
EG10169-MONOMER	GO:0009403,P,IMP
GDPMANMANHYDRO-MONOMER	GO:0030145,F,IMP;GO:0000287,F,IMP;GO:0047917,F,IDA
EG11294-MONOMER	GO:0050515,F,IDA;GO:0006744,P,IDA
PHES-MONOMER	GO:0005515,F,IPI;GO:0005737,C,IDA
ACYLCOADEHYDROG-MONOMER	GO:0033539,P,IMP;GO:0003995,F,IMP
G6436-MONOMER	GO:1900190,P,IMP;GO:0010468,P,IEP
G7056-MONOMER	GO:0006468,P,IDA;GO:0006974,P,IEP;GO:0004672,F,IDA
EG10613-MONOMER	GO:0034040,F,IDA;GO:0008289,F,IDA;GO:0008144,F,IDA;GO:0016020,C,IDA;GO:0006869,P,IMP;GO:0005524,F,IDA;GO:0005319,F,IMP;GO:0015437,F,IDA
EG12875-MONOMER	GO:0009279,C,IDA
FORMATEDEHYDROGH-MONOMER	GO:0005829,C,IDA;GO:0015944,P,IDA;GO:0051539,F,IDA;GO:0030151,F,IDA
G7517-MONOMER	GO:0043821,F,IDA
DIOHBUTANONEPSYN-MONOMER	GO:0042803,F,IDA;GO:0000287,F,IDA;GO:0005829,C,IDA;GO:0009231,P,EXP;GO:0008686,F,IDA
PYRUVOXID-MONOMER	GO:0005829,C,IDA
MHPELY-MONOMER	GO:0005515,F,IPI;GO:0008701,F,IDA
G7071-MONOMER	GO:0045883,P,IDA
NRDB-MONOMER	GO:0042803,F,IPI;GO:0042802,F,IPI;GO:0009263,P,IDA;GO:0005971,C,IDA;GO:0005829,C,IDA;GO:0005506,F,IDA;GO:0015949,P,IDA
EG11920-MONOMER	GO:0008233,F,IDA
EG10662-MONOMER	GO:0005515,F,IPI
EG12188-MONOMER	GO:0010243,P,IDA;GO:0006468,P,IDA;GO:0008965,F,IDA
G7821-MONOMER	GO:0045892,P,IDA;GO:0016566,F,IDA
G6628-MONOMER	GO:0006351,P,IMP;GO:0016563,F,IMP;GO:0016564,F,IMP
LACTALDREDUCT-MONOMER	GO:0008198,F,IDA;GO:0042355,P,IMP;GO:0019301,P,IEP;GO:0042846,P,IDA;GO:0051143,P,IDA;GO:0008912,F,IDA
G7348-MONOMER	GO:0005515,F,IPI;GO:0045892,P,IMP;GO:0042597,C,IDA;GO:0016989,F,IMP
RHAMNISOM-MONOMER	GO:0019301,P,IMP;GO:0019324,P,IEP;GO:0008740,F,IDA
EG11547-MONOMER	GO:0008408,F,IGI;GO:0042780,P,IGI
EG11096-MONOMER	GO:0005887,C,IDA;GO:0031522,C,IPI
MONOMER0-2881	GO:0005886,C,IDA
G7075-MONOMER	GO:0006974,P,IEP
ASNSYNB-MONOMER	GO:0016597,F,IDA;GO:0005524,F,IDA;GO:0006541,P,IMP;GO:0004071,F,IDA;GO:0004066,F,IDA|IMP;GO:0006529,P,IDA|IMP;GO:0009063,P,IMP;GO:0005737,C,IDA
EG11193-MONOMER	GO:0006974,P,IEP;GO:0009432,P,IMP
EG12204-MONOMER	GO:0031564,P,IDA;GO:0003723,F,IDA;GO:0003697,F,IDA;GO:0001072,F,IDA;GO:0060567,P,IDA;GO:0016020,C,IDA
EG10668-MONOMER	GO:0006281,P,IDA;GO:0003908,F,IDA
EG10924-MONOMER	GO:0000725,P,IMP;GO:0048476,C,IDA;GO:0005515,F,IPI;GO:0009378,F,IDA;GO:0009432,P,IEP
GLU6PDEHYDROG-MONOMER	GO:0004345,F,IMP
EG10236-MONOMER	GO:0042802,F,IPI;GO:0005515,F,IPI;GO:0006268,P,IDA;GO:0006260,P,IMP;GO:0004386,F,IDA;GO:0003678,F,IDA
EG11570-MONOMER	GO:0051087,F,IMP;GO:0016020,C,IDA
G6988-MONOMER	GO:0051537,F,IDA
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-MONO	GO:0016410,F,IDA;GO:0009245,P,IMP
EG12209-MONOMER	GO:0015698,P,IEP|IMP;GO:0015103,F,IEP|IMP;GO:0005887,C,IDA;GO:0005886,C,IDA
EG11345-MONOMER	GO:0009408,P,IEP;GO:0031234,C,IDA;GO:0005515,F,IPI
GLUCDEHYDROG-MONOMER	GO:0019595,P,IGI;GO:0000287,F,IDA;GO:0048039,F,IDA;GO:0070968,F,IDA;GO:0016021,C,IDA;GO:0008876,F,IDA
EG10458-MONOMER	GO:0008170,F,IMP
G6547-MONOMER	GO:1990000,P,IDA;GO:0044010,P,IMP;GO:0007155,P,IMP;GO:0009289,C,IDA;GO:0009279,C,IDA
MONOMER0-1241	GO:0008483,F,IDA;GO:0006523,P,IDA
EG10694-MONOMER	GO:0031564,P,IMP;GO:0006276,P,IMP;GO:0001073,F,IMP;GO:0043171,P,IMP;GO:0042150,P,IMP;GO:0003677,F,IDA;GO:0004177,F,IDA;GO:0016564,F,IDA|IMP;GO:0006351,P,IDA|IMP
G7538-MONOMER	GO:0006974,P,IEP
NUOL-MONOMER	GO:0015990,P,IMP;GO:0030964,C,IDA;GO:0005886,C,IDA;GO:0045272,C,IDA|IMP;GO:0005887,C,IDA
FUCISOM-MONOMER	GO:0005829,C,IDA;GO:0008736,F,IDA;GO:0008790,F,IDA;GO:0019571,P,IMP;GO:0042355,P,IMP
G6645-MONOMER	GO:0009447,P,IMP;GO:0033969,F,IDA
EG10698-MONOMER	GO:0043171,P,IGI;GO:0016805,F,IDA
EG12444-MONOMER	GO:1900190,P,IMP
G7842-MONOMER	GO:0034611,F,IDA;GO:0000175,F,IDA;GO:0008310,F,IDA;GO:0006401,P,IMP
RIBULP3EPIM-MONOMER	GO:0008198,F,IDA;GO:0019323,P,IMP;GO:0005515,F,IPI;GO:0004750,F,IDA|IMP;GO:0009052,P,IGI
EG12069-MONOMER	GO:0008924,F,IDA
G7366-MONOMER	GO:0005515,F,IPI;GO:0060702,P,IMP
RPOB-MONOMER	GO:0016020,C,IDA;GO:0005515,F,IPI;GO:0005737,C,IDA
EG11837-MONOMER	GO:0009409,P,IMP;GO:0006412,P,IGI
G6167-MONOMER	GO:0034224,P,IEP|IMP
EG11437-MONOMER	GO:0008654,P,IGI
ATPD-MONOMER	GO:0045261,C,IMP;GO:0005515,F,IPI;GO:0046961,F,IMP
GLUTAMINA-MONOMER	GO:0004359,F,IDA
EG12233-MONOMER	GO:0008990,F,IDA;GO:0031167,P,IDA;GO:0036308,F,IDA;GO:0070475,P,IMP
G7271-MONOMER	GO:0008270,F,IDA
G7456-MONOMER	GO:0061504,P,IMP;GO:0061503,F,IDA;GO:0005515,F,IPI
G6918-MONOMER	GO:0052890,F,IMP
GLUTCYSLIG-MONOMER	GO:0071243,P,IMP;GO:0071288,P,IMP;GO:0046872,F,IDA;GO:0006972,P,IMP;GO:0004357,F,IDA;GO:0006750,P,IMP
EG10975-MONOMER	GO:0033592,F,IDA;GO:0004004,F,IDA;GO:0000027,P,IGI|IMP;GO:0005515,F,IPI
G7553-MONOMER	GO:0042803,F,IDA;GO:0015036,F,IDA
G7558-MONOMER	GO:0006974,P,IEP;GO:0009438,P,IDA;GO:0016616,F,IDA
G7005-MONOMER	GO:0016671,F,IDA;GO:0006979,P,EXP
EG10271-MONOMER	GO:0005515,F,IPI;GO:0050821,P,IMP;GO:0031992,F,IMP;GO:0005886,C,IDA
ALPHAGALACTOSID-MONOMER	GO:0030145,F,IDA;GO:0070403,F,IDA;GO:0005829,C,IDA;GO:0005995,P,IMP;GO:0005515,F,IPI;GO:0004557,F,IDA
EG10735-MONOMER	GO:0009405,P,IMP;GO:0005737,C,IDA;GO:0019897,C,IDA;GO:2000186,P,IMP;GO:0071236,P,IMP;GO:0071229,P,IMP;GO:0034605,P,IMP;GO:0032413,P,IMP;GO:0016036,P,IEP;GO:0010629,P,IMP;GO:0009267,P,IMP;GO:0001558,P,IMP;GO:0045936,P,IMP
EG10741-MONOMER	GO:0006508,P,IMP;GO:0005737,C,IDA
URACIL-PRIBOSYLTRANS-MONOMER	GO:0042802,F,IPI;GO:0016020,C,IDA;GO:0005829,C,IDA
EG10486-MONOMER	GO:0005515,F,IPI;GO:0051539,F,IDA;GO:0051604,P,IMP;GO:0006464,P,IMP
PD02233	GO:0016564,F,IDA|IEP|IGI;GO:0006351,P,IDA|IEP|IGI;GO:0016563,F,IDA|IEP|IGI
G6665-MONOMER	GO:0042939,P,IMP;GO:0042597,C,IDA
G6567-MONOMER	GO:0009254,P,IMP
EUTC-MONOMER	GO:0009350,C,IDA|IMP;GO:0031419,F,IDA
SDH-FLAVO	GO:0045282,C,IDA;GO:0050660,F,IDA|IPI;GO:0005515,F,IPI;GO:0000104,F,IMP;GO:0006099,P,IGI;GO:0009060,P,IEP|IGI;GO:0009055,F,IDA|IGI
MONOMER0-154	GO:0006974,P,IEP
EG11967-MONOMER	GO:0009296,P,IMP
EG12656-MONOMER	GO:0050660,F,IDA;GO:0008753,F,IDA
G7860-MONOMER	GO:0019852,P,IEP;GO:0008742,F,IDA
EG12260-MONOMER	GO:0090540,P,IMP
GLYCRIBONUCSYN-MONOMER	GO:0042623,F,IDA;GO:0006974,P,IEP;GO:0005524,F,IDA;GO:0004637,F,IDA
EG11859-MONOMER	GO:0008863,F,IMP;GO:0009061,P,IMP
G7944-MONOMER	GO:0019584,P,IMP
EG11661-MONOMER	GO:0006974,P,IEP
GLYCOGENSYN-MONOMER	GO:0006974,P,IEP;GO:0009011,F,IDA;GO:0005978,P,IMP
G7587-MONOMER	GO:0051595,P,IMP
EG11653-MONOMER	GO:0016226,P,IDA|IGI;GO:0006461,P,IMP;GO:0005829,C,IDA;GO:0008199,F,IDA;GO:0008198,F,IDA
G7146-MONOMER	GO:0050380,F,IDA;GO:0043165,P,IDA;GO:0016776,F,IDA
EG10786-MONOMER	GO:0030288,C,IDA;GO:0008270,F,IDA;GO:0005737,C,IDA;GO:0004222,F,IDA;GO:0008237,F,IDA;GO:0006508,P,IDA
EG11011-MONOMER	GO:0005886,C,IDA;GO:0043213,P,IMP;GO:0016021,C,IDA
EG11246-MONOMER	GO:0034644,P,IMP;GO:0060286,P,IMP;GO:0044010,P,IMP;GO:0070301,P,IEP;GO:0006950,P,IEP
G6693-MONOMER	GO:0016563,F,IMP
G7138-MONOMER	GO:0016151,F,IDA;GO:0010959,P,IMP
G6849-MONOMER	GO:0005515,F,IPI;GO:0031234,C,IEP|IMP;GO:0005048,F,IPI;GO:0005737,C,IEP|IMP
G7023-MONOMER	GO:0050626,F,IDA
EG10311-MONOMER	GO:0009297,P,IDA;GO:0015473,F,IDA;GO:0009279,C,IDA
CHORISMUTPREPHENDEHYDRAT-MONOMER	GO:0042803,F,IDA;GO:0004664,F,IDA|IMP;GO:0004106,F,IDA|IMP;GO:0006571,P,IMP;GO:0009094,P,IMP
APHA-MONOMER	GO:0004647,F,IDA;GO:0048037,F,IDA;GO:0030288,C,IDA;GO:0003993,F,IDA
EG10542-MONOMER	GO:0006200,P,IDA;GO:0009408,P,IEP;GO:0006950,P,IEP;GO:0004252,F,IMP;GO:0004176,F,IDA;GO:0003677,F,IDA;GO:0006508,P,IDA;GO:0005737,C,IDA
PD04099	GO:0006355,P,IMP
EG12282-MONOMER	GO:0034219,P,IDA;GO:0022891,F,IDA
EG10087-MONOMER	GO:0016566,F,IDA;GO:0043565,F,IDA;GO:0045892,P,IDA;GO:0003700,F,IDA;GO:0006351,P,IEP;GO:0005737,C,IC
PROTOPORGENOXI-MONOMER	GO:0006779,P,IMP;GO:0042802,F,IPI;GO:0070819,F,IDA;GO:0006783,P,IMP;GO:0010181,F,IDA;GO:0004729,F,IDA
CHD-MONOMER	GO:0019285,P,IMP;GO:0016020,C,IDA;GO:0008812,F,IDA;GO:0006970,P,IEP|IMP
GSK-MONOMER	GO:0042803,F,IPI;GO:0008906,F,IDA
G6209-MONOMER	GO:0045892,P,IMP
PD00197	GO:0071731,P,IEP;GO:0051539,F,IDA;GO:0051536,F,IDA;GO:0006355,P,IEP;GO:0006355,P,IEP;GO:0003700,F,IDA;GO:0003677,F,IDA;GO:0009061,P,IEP
G7167-MONOMER	GO:0016780,F,IDA;GO:0016020,C,IDA
EG11359-MONOMER	GO:0008233,F,IGI
EG10836-MONOMER	GO:0005515,F,IPI;GO:0006351,P,EXP
MANNPGUANYLTRANGDP-MONOMER	GO:0009298,P,IGI;GO:0004475,F,IDA;GO:0006972,P,IEP;GO:0009242,P,IMP
G7405-MONOMER	GO:0015829,P,IMP;GO:0015562,F,IMP;GO:0005304,F,IMP
GPH-MONOMER	GO:0016311,P,IDA;GO:0031404,F,IDA;GO:0000287,F,IDA;GO:0006281,P,IMP;GO:0008967,F,IDA
G6710-MONOMER	GO:0010124,P,IMP
EG11886-MONOMER	GO:0005887,C,IDA;GO:0016757,F,IMP;GO:0009250,P,IMP;GO:0006970,P,IMP
EG11506-MONOMER	GO:0006200,P,IDA;GO:0043273,F,IDA;GO:0030145,F,IDA;GO:0016887,F,IDA;GO:0016021,C,IDA;GO:0008270,F,IDA;GO:0006508,P,IDA
SUCCORNTRANSAM-MONOMER	GO:0019545,P,IMP;GO:0006593,P,IMP;GO:0043825,F,IDA
G7490-MONOMER	GO:0042803,F,IDA;GO:0030170,F,IDA;GO:0008838,F,IDA|IMP
G7602-MONOMER	GO:0017148,P,IDA;GO:0043488,P,IDA;GO:0004521,F,IDA
G6245-MONOMER	GO:0008616,P,IGI;GO:0005515,F,IPI
G7314-MONOMER	GO:0071111,F,IDA;GO:0071454,P,IMP;GO:0070301,P,IMP;GO:0016021,C,IDA
EG11267-MONOMER	GO:0005887,C,IDA
G7163-MONOMER	GO:0009279,C,IDA
EG11061-MONOMER	GO:0006200,P,IDA;GO:0016887,F,IDA;GO:0005524,F,IDA;GO:0003677,F,IDA;GO:0006281,P,IMP
EG12310-MONOMER	GO:0043171,P,IGI;GO:0005829,C,IDA
EG10831-MONOMER	GO:0003677,F,IC;GO:0000724,P,IDA;GO:0006302,P,IMP;GO:0006974,P,IEP;GO:0009432,P,IDA
HCAD-MONOMER	GO:0019380,P,IMP
EG10599-MONOMER	GO:0006200,P,IDA;GO:0042802,F,IPI;GO:0016020,C,IDA;GO:0009408,P,IEP;GO:0019068,P,IMP;GO:0016887,F,IDA;GO:0051082,F,IMP;GO:0005515,F,IPI;GO:0005524,F,IDA;GO:0005829,C,IDA;GO:0006457,P,IMP
EG10347-MONOMER	GO:0042802,F,IPI;GO:0032155,C,IDA;GO:0051301,P,IMP;GO:0051258,P,IDA;GO:0005525,F,IDA;GO:0005515,F,IPI;GO:0003924,F,IDA;GO:0005737,C,IDA
EG11721-MONOMER	GO:0006351,P,IMP;GO:0016563,F,IMP;GO:0016564,F,IMP
G6603-MONOMER	GO:0009637,P,IDA;GO:0070491,F,IPI;GO:0050660,F,IDA;GO:0043433,P,IDA
SUCCCOASYN-ALPHA	GO:0005515,F,IPI;GO:0005737,C,IDA
PGLUCONDEHYDRAT-MONOMER	GO:0004456,F,IMP
G7184-MONOMER	GO:0030632,P,IMP;GO:0008483,F,IMP;GO:0006974,P,IMP;GO:0046677,P,IMP;GO:0019272,P,IMP;GO:0004021,F,IDA
COBS-MONOMER	GO:0051073,F,IGI;GO:0009236,P,IGI|IMP
EG10855-MONOMER	GO:0015920,P,IMP;GO:0009279,C,IDA;GO:0043165,P,IGI|IMP;GO:0005515,F,IPI
EG10153-MONOMER	GO:0005515,F,IPI;GO:0006777,P,IMP
G6240-MONOMER	GO:0006974,P,IMP;GO:0005525,F,IDA;GO:0005524,F,IDA;GO:0000049,F,IDA;GO:0005515,F,IPI
G6423-MONOMER	GO:0009409,P,IEP
EG12859-MONOMER	GO:0032951,P,IDA;GO:0030288,C,IDA
EG12016-MONOMER	GO:0006974,P,IEP
CYOC-MONOMER	GO:0009319,C,IDA;GO:0015990,P,IMP;GO:0015078,F,IDA|IMP;GO:0019646,P,IMP;GO:0009486,F,IDA;GO:0009055,F,IDA;GO:0015453,F,IDA
G6268-MONOMER	GO:0061077,P,IDA;GO:0005829,C,IDA;GO:0015035,F,IDA
PD00251	GO:0032993,C,IDA;GO:0045892,P,IEP;GO:0003677,F,IDA;GO:0006970,P,IEP
H2PTERIDINEPYROPHOSPHOKIN-MONOMER	GO:0000287,F,IDA;GO:0003848,F,IDA
NACMURLALAAMI1-MONOMER	GO:0042597,C,IDA;GO:0008745,F,IDA
METHYLMALONYL-COA-MUT-MONOMER	GO:0005515,F,IPI;GO:0031419,F,IDA;GO:0004494,F,IDA
EG11389-MONOMER	GO:0005515,F,IPI
EG11712-MONOMER	GO:0006974,P,IEP
G7510-MONOMER	GO:0044092,P,IGI
G7424-MONOMER	GO:0030428,C,IDA;GO:0043093,P,IMP;GO:0032155,C,IDA;GO:0005515,F,IPI;GO:0051301,P,IMP
HOLO-ACP-SYNTH-MONOMER	GO:0005575,C,IDA;GO:0018070,P,IDA;GO:0008897,F,IDA
EG11739-MONOMER	GO:0005886,C,IDA
G7331-MONOMER	GO:0003677,F,IDA;GO:0045892,P,IDA;GO:0045893,P,IDA;GO:0003700,F,IDA;GO:0005737,C,IC
EG11087-MONOMER	GO:0006417,P,IMP;GO:0045182,F,IDA;GO:0042597,C,IDA
G7061-MONOMER	GO:0008270,F,IDA;GO:0034224,P,IEP;GO:0030288,C,IDA;GO:0046686,P,IEP;GO:0046870,F,IDA;GO:0005737,C,IDA
BADH-MONOMER	GO:0019285,P,IDA;GO:0008802,F,IDA;GO:0006970,P,IEP
EG10851-MONOMER	GO:0006474,P,IMP;GO:0008999,F,IMP;GO:0005737,C,IDA
G6892-MONOMER	GO:0004175,F,IDA;GO:0000270,P,IDA|IGI
EG10627-MONOMER	GO:0016787,F,IDA;GO:0006284,P,IDA
EG10871-MONOMER	GO:0022625,C,IDA
G6619-MONOMER	GO:0009405,P,IDA;GO:0006917,P,IDA;GO:0051715,P,IDA;GO:0044179,P,IDA;GO:0005576,C,IMP;GO:0042597,C,IMP
6PFK-1-MONOMER	GO:0044275,P,IMP;GO:0019003,F,IDA;GO:0042802,F,IDA;GO:0032553,F,IDA;GO:0006007,P,IMP;GO:0006096,P,IDA|IMP;GO:0005945,C,IDA;GO:0005524,F,IMP;GO:0000287,F,IDA;GO:0003872,F,IDA|IMP;GO:0005737,C,IDA
THRESYN-MONOMER	GO:0004795,F,IDA;GO:0009088,P,IMP
EG10212-MONOMER	GO:0030288,C,IDA;GO:0005737,C,IDA;GO:0004180,F,IDA
G6532-MONOMER	GO:0052621,F,IDA;GO:0051271,P,IMP
G6263-MONOMER	GO:0016563,F,IDA|IEP|IGI;GO:0006351,P,IDA|IEP|IGI;GO:0016564,F,IDA|IEP|IGI
G6444-MONOMER	GO:0006351,P,IEP;GO:0003677,F,IDA
MONOMER0-2874	GO:0005886,C,IDA;GO:0016020,C,IDA
MYRISTOYLACYLTRAN-MONOMER	GO:0016747,F,IDA;GO:0036104,P,IDA
NAPF-MONOMER	GO:0009061,P,IMP;GO:0009055,F,IMP
EG12328-MONOMER	GO:0007155,P,IMP
PD00360	GO:0010628,P,IMP;GO:0009089,P,IDA
HISTDEHYD-MONOMER	GO:0004399,F,IDA;GO:0000105,P,IDA
EG11554-MONOMER	GO:0003677,F,IDA
EG11734-MONOMER	GO:0005524,F,IDA
G7662-MONOMER	GO:0019294,P,IDA|IGI;GO:0019146,F,IDA
G7640-MONOMER	GO:0043709,P,IMP
G7832-MONOMER	GO:0016021,C,IDA
EG11336-MONOMER	GO:0004519,F,IDA
EG10888-MONOMER	GO:0022625,C,IDA
EG10867-MONOMER	GO:0017148,P,IDA;GO:0030371,F,IDA;GO:0022625,C,IDA
EG11105-MONOMER	GO:0042802,F,IDA;GO:0016790,F,IDA;GO:0016788,F,IDA;GO:0005515,F,IPI;GO:0009239,P,IMP
EG11202-MONOMER	GO:0000287,F,IDA;GO:0016311,P,IDA;GO:0032363,P,IDA;GO:0022611,P,IMP;GO:0016791,F,IDA
ASPKINIHOMOSERDEHYDROGI-MONOMER	GO:0004412,F,IDA;GO:0004072,F,IDA;GO:0009089,P,IDA;GO:0009090,P,IDA
DHPDIOXYGEN-MONOMER	GO:0046271,P,IMP;GO:0019622,P,IMP;GO:0047070,F,IDA;GO:0008198,F,IDA;GO:0047070,F,IDA
3-OXOACYL-ACP-REDUCT-MONOMER	GO:0042802,F,IDA;GO:0050661,F,IDA;GO:0030497,P,IMP;GO:0009102,P,IMP;GO:0008610,P,IMP;GO:0006633,P,IMP;GO:0004316,F,IDA|IMP
G6310-MONOMER	GO:0019077,P,IMP;GO:0003796,F,IDA
G6906-MONOMER	GO:0016226,P,IDA|IGI;GO:0005515,F,IPI;GO:0001887,P,IGI;GO:0042803,F,IDA;GO:0030170,F,IDA;GO:0031071,F,IDA;GO:0009000,F,IDA;GO:0006790,P,IDA
RIBF-MONOMER	GO:0008531,F,IGI;GO:0003919,F,IGI
G6993-MONOMER	GO:0042710,P,IMP
THIOREDOXIN-REDUCT-NADPH-MONOMER	GO:0050660,F,IDA;GO:0004791,F,IDA
NICONUCADENYLYLTRAN-MONOMER	GO:0034628,P,IMP;GO:0034355,P,IMP;GO:0004515,F,IDA
G6156-MONOMER	GO:0005515,F,IPI;GO:0016903,F,IDA;GO:0050660,F,IDA
DALADALALIGA-MONOMER	GO:0008716,F,IDA
EG12385-MONOMER	GO:0009927,F,IMP;GO:0005887,C,IDA;GO:0000160,P,IMP
EG10243-MONOMER	GO:0045004,P,IMP;GO:0005515,F,IPI;GO:0004527,F,IDA
EG10463-MONOMER	GO:0042802,F,IPI;GO:0030288,C,IDA;GO:0006515,P,IMP;GO:0006457,P,IMP;GO:0005515,F,IPI;GO:0004252,F,IDA|IMP;GO:0006979,P,IEP;GO:0009266,P,IEP;GO:0006508,P,IDA
KDO-8PSYNTH-MONOMER	GO:0005829,C,IDA;GO:0019294,P,EXP;GO:0008676,F,IDA;GO:0009244,P,EXP
